siRNAID	Scores
siRNAID_0101	-0.503803399145362
siRNAID_0102	0.267011417246462
siRNAID_0103	1.57541471210418
siRNAID_0104	0.130373557354399
siRNAID_0105	-1.42437099693148
siRNAID_0106	-0.259632653012839
siRNAID_0107	-1.17739941824239
siRNAID_0108	2.27031230535188
siRNAID_0109	0.304767437780177
siRNAID_0110	4.75025905124493
siRNAID_0111	-0.290601389647291
siRNAID_0112	0.2036492720773
siRNAID_0113	2.25344467890517
siRNAID_0114	0.182231060777411
siRNAID_0115	-0.44845589478282
siRNAID_0116	0.272382481875119
siRNAID_0117	0.0196750213713862
siRNAID_0118	0.216397472076593
siRNAID_0119	0.636436845398283
siRNAID_0120	1.06294323266139
siRNAID_0121	0.664248335711036
siRNAID_0122	0.643071985721066
siRNAID_0123	1.61962829710971
siRNAID_0124	0.0504310853212125
siRNAID_0125	0.0460567183992796
siRNAID_0126	1.051946871716
siRNAID_0127	-0.196432878777387
siRNAID_0128	0.342611968879081
siRNAID_0129	-1.37134575815047
siRNAID_0130	0.561197306754025
siRNAID_0131	1.46863536269917
siRNAID_0132	0.313918571268993
siRNAID_0133	-0.895145651963521
siRNAID_0134	-0.220666590155934
siRNAID_0135	0.812695273501061
siRNAID_0136	0.0734776875277676
siRNAID_0137	0.506895022389323
siRNAID_0138	0.335881234096525
siRNAID_0139	-1.92228443980781
siRNAID_0140	1.10635532795601
siRNAID_0141	-0.209722026598339
siRNAID_0142	0.294224527419735
siRNAID_0143	0.096918277205887
siRNAID_0144	-0.00287984914531066
siRNAID_0145	-0.219727902195901
siRNAID_0146	2.91450629018393
siRNAID_0147	-1.00813325624914
siRNAID_0148	0.042333722441054
siRNAID_0149	-0.0381227497102163
siRNAID_0150	1.24580373057029
siRNAID_0151	0.360330976267397
siRNAID_0152	3.11946105191356
siRNAID_0153	2.76623868780567
siRNAID_0154	-0.396362870343075
siRNAID_0155	0.893659646586665
siRNAID_0156	2.22825871541315
siRNAID_0157	0.219423144913437
siRNAID_0158	1.93249393205516
siRNAID_0159	-0.17001145088376
siRNAID_0160	-0.0382982862784065
siRNAID_0161	0.311267197600418
siRNAID_0162	-4.4105130712001
siRNAID_0163	-0.345509322537139
siRNAID_0164	-3.99757542120528
siRNAID_0165	-0.403544503852902
siRNAID_0166	-0.0892279956335375
siRNAID_0167	-0.725364638792104
siRNAID_0168	1.35824176138782
siRNAID_0169	0.453638492765038
siRNAID_0170	-0.545331212594709
siRNAID_0171	0.00401766325931427
siRNAID_0172	-0.366808000451209
siRNAID_0173	1.47456426824209
siRNAID_0174	0.502714635603119
siRNAID_0175	-0.521541954838158
siRNAID_0176	1.16814181869464
siRNAID_0177	-0.198791420814547
siRNAID_0178	0.582954787463495
siRNAID_0179	1.78290515009008
siRNAID_0180	-0.588956975433147
siRNAID_0181	0.563756366095208
siRNAID_0182	0.0883396142753644
siRNAID_0183	1.24937027684074
siRNAID_0184	0.251934497795119
siRNAID_0185	1.31223218037455
siRNAID_0186	0.189221521806421
siRNAID_0187	-0.156872701120644
siRNAID_0188	-0.785883333233187
siRNAID_0189	-2.51934731851724
siRNAID_0190	0.295607623422985
siRNAID_0191	-0.770966842450124
siRNAID_0192	0.784750621149545
siRNAID_0193	0.718990898631616
siRNAID_0194	1.12423758903087
siRNAID_0195	-1.97739086777824
siRNAID_0196	-1.21224437743439
siRNAID_0197	-0.629312440406465
siRNAID_0198	3.0538822543945
siRNAID_0199	0.572227743610152
siRNAID_0200	1.91145677916417
siRNAID_0201	-1.29041789079833
siRNAID_0202	-0.558579682514102
siRNAID_0203	0.235032613198378
siRNAID_0204	-0.297985594104701
siRNAID_0205	-1.03457052061856
siRNAID_0206	-0.770834648750229
siRNAID_0207	-1.69890614799747
siRNAID_0208	-0.0728759209180396
siRNAID_0209	0.319742751112423
siRNAID_0210	0.528149736236021
siRNAID_0211	0.197718118969995
siRNAID_0212	2.77163220484528
siRNAID_0213	-0.834715945189233
siRNAID_0214	1.27336247004815
siRNAID_0215	0.194173066891655
siRNAID_0216	0.17853774835497
siRNAID_0217	0.084405975211746
siRNAID_0218	0.386783837655081
siRNAID_0219	0.0386288786550565
siRNAID_0220	-0.295249760295758
siRNAID_0221	-0.025480411564435
siRNAID_0222	0.553562986351643
siRNAID_0223	0.439773234332175
siRNAID_0224	0.47490382306938
siRNAID_0225	-0.970443045499141
siRNAID_0226	0.523901028075746
siRNAID_0227	-1.24849850061352
siRNAID_0228	0.163703763813267
siRNAID_0229	-0.580202416080021
siRNAID_0230	-0.560233277875696
siRNAID_0231	-0.857175557354809
siRNAID_0232	-0.255549071978639
siRNAID_0233	1.41547410100027
siRNAID_0234	0.516437705083105
siRNAID_0235	0.828508987627992
siRNAID_0236	-0.930937605434742
siRNAID_0237	-0.612279260969135
siRNAID_0238	0.891528318139511
siRNAID_0239	-0.844778509965062
siRNAID_0240	5.74135820751872
siRNAID_0241	0.70920488524739
siRNAID_0242	-0.191094262054731
siRNAID_0243	-0.103371526911508
siRNAID_0244	2.16684102648773
siRNAID_0245	0.1363651394039
siRNAID_0246	3.60209585057155
siRNAID_0247	0.537628348440125
siRNAID_0248	-0.463000593448165
siRNAID_0249	2.53575194724931
siRNAID_0250	-3.47483476977024
siRNAID_0251	0.0792508320884991
siRNAID_0252	-1.8309298076673
siRNAID_0253	0.100954609006774
siRNAID_0254	-0.837387995724327
siRNAID_0255	-2.16996851496084
siRNAID_0256	1.82695426239467
siRNAID_0257	-0.219603119121721
siRNAID_0258	-0.323543004896008
siRNAID_0259	-0.244230142590092
siRNAID_0260	-0.550413541691864
siRNAID_0261	-0.392449480184794
siRNAID_0262	-1.45040978696697
siRNAID_0263	0.432094164925049
siRNAID_0264	-0.0886356157468668
siRNAID_0265	-0.265165987880938
siRNAID_0266	2.0380094119589
siRNAID_0267	0.73948501681135
siRNAID_0268	1.06646687615502
siRNAID_0269	-0.592979669889249
siRNAID_0270	-0.383843846785782
siRNAID_0271	-0.232818506994264
siRNAID_0272	-0.926129906079252
siRNAID_0273	-1.18278953496862
siRNAID_0274	-0.13405716997217
siRNAID_0275	0.460314741705665
siRNAID_0276	0.347907033137738
siRNAID_0277	2.6258375670116
siRNAID_0278	-0.0440941275027233
siRNAID_0279	-0.370894403108677
siRNAID_0280	1.21801207390554
siRNAID_0281	-0.380726044947537
siRNAID_0282	-0.119615144375746
siRNAID_0283	-0.0454138736942388
siRNAID_0284	0.249174332769336
siRNAID_0285	-0.947736863010627
siRNAID_0286	-2.69526145233481
siRNAID_0287	-0.955545825844958
siRNAID_0288	0.00953912844431731
siRNAID_0289	-0.326602953496022
siRNAID_0290	-2.74333119126243
siRNAID_0291	0.133252322884076
siRNAID_0292	0.349717769155976
siRNAID_0293	0.864840990703346
siRNAID_0294	-1.25666816871497
siRNAID_0295	0.577451261869088
siRNAID_0296	-2.88370463683618
siRNAID_0297	1.02940755454067
siRNAID_0298	-2.57643552958668
siRNAID_0299	-0.434143072084008
siRNAID_0300	1.97251479971456
siRNAID_0301	-0.74060787344743
siRNAID_0302	2.63572493622712
siRNAID_0303	1.60329486776751
siRNAID_0304	0.814775340114773
siRNAID_0305	2.96956549005851
siRNAID_0306	3.2304548290393
siRNAID_0307	-0.507255089417417
siRNAID_0308	-0.315556014216925
siRNAID_0309	-0.434381250402028
siRNAID_0310	-1.01842404103796
siRNAID_0311	-1.57424022520581
siRNAID_0312	-0.0824551865788418
siRNAID_0313	-0.475451205623634
siRNAID_0314	-1.12477361015225
siRNAID_0315	1.01084712209868
siRNAID_0316	-0.1711357396177
siRNAID_0317	0.0932568001455897
siRNAID_0318	0.0952849941725152
siRNAID_0319	1.10221241459161
siRNAID_0320	0.652524940292513
siRNAID_0321	-0.028478218571338
siRNAID_0322	0.038341769430888
siRNAID_0323	-0.12411588747748
siRNAID_0324	-0.406326150565709
siRNAID_0325	2.55177000938303
siRNAID_0326	1.06580627536712
siRNAID_0327	0.923357304118945
siRNAID_0328	-0.0756047949035567
siRNAID_0329	0.266595613044485
siRNAID_0330	0.95887226879592
siRNAID_0331	-2.75866062731817
siRNAID_0332	-0.599894673301392
siRNAID_0333	0.683283349884081
siRNAID_0334	-2.74351732021567
siRNAID_0335	1.00798771014154
siRNAID_0336	0.35119324558896
siRNAID_0337	1.32414582580289
siRNAID_0338	-1.92625892113859
siRNAID_0339	0.789113930375262
siRNAID_0340	1.13335419182118
siRNAID_0341	-0.683006647357761
siRNAID_0342	1.29092244445881
siRNAID_0343	-0.998117484705149
siRNAID_0344	0.352005947123671
siRNAID_0345	-0.022574802502537
siRNAID_0346	-0.447505421909855
siRNAID_0347	0.116065607253318
siRNAID_0348	0.813043020971423
siRNAID_0349	0.247135668705458
siRNAID_0350	-0.216585531126258
siRNAID_0351	-3.64486598828813
siRNAID_0352	-0.714117875993213
siRNAID_0353	1.53796581391112
siRNAID_0354	-0.439454587784197
siRNAID_0355	0.378709974999641
siRNAID_0356	-0.254278949555387
siRNAID_0357	-0.456890113576691
siRNAID_0358	1.10613707930258
siRNAID_0359	-0.456769556418193
siRNAID_0360	-0.467514485994857
siRNAID_0361	0.261633905759804
siRNAID_0362	-0.558642897996664
siRNAID_0363	-0.429309166493689
siRNAID_0364	0.567123681074998
siRNAID_0365	-0.26792961574753
siRNAID_0366	-1.58879959260488
siRNAID_0367	-1.18850462395537
siRNAID_0368	-0.303619356728505
siRNAID_0369	2.48482399342682
siRNAID_0370	0.181668055037575
siRNAID_0371	0.314358876378753
siRNAID_0372	0.419235236297417
siRNAID_0373	-0.117887489479781
siRNAID_0374	0.633275388644465
siRNAID_0375	-0.107178837318151
siRNAID_0376	0.367651747166302
siRNAID_0377	0.35488259259756
siRNAID_0378	1.0038474503044
siRNAID_0379	0.800123946051139
siRNAID_0380	0.312972315322139
siRNAID_0381	2.05593425653967
siRNAID_0382	-0.0759879549197838
siRNAID_0383	-1.13015287722394
siRNAID_0384	-0.289093766694425
siRNAID_0385	0.343766355931321
siRNAID_0386	-0.788797011249132
siRNAID_0387	-0.197705030272397
siRNAID_0388	0.882098451320202
siRNAID_0389	1.01956635151835
siRNAID_0390	0.0498385238567883
siRNAID_0391	0.888618043384843
siRNAID_0392	0.0469344436796242
siRNAID_0393	0.673311465483843
siRNAID_0394	0.436780802609719
siRNAID_0395	1.50490205612163
siRNAID_0396	0.272196349821507
siRNAID_0397	0.196202766474756
siRNAID_0398	0.162999748186952
siRNAID_0399	1.00334382712297
siRNAID_0400	-0.507299104837906
siRNAID_0401	0.0286873965353854
siRNAID_0402	-0.0703112665142393
siRNAID_0403	2.06469989538857
siRNAID_0404	-0.890329726185911
siRNAID_0405	0.707715142324848
siRNAID_0406	-0.0376100417582413
siRNAID_0407	1.8036091261568
siRNAID_0408	1.83453364155691
siRNAID_0409	-1.31222118634896
siRNAID_0410	-0.632932465296898
siRNAID_0411	1.83047795189054
siRNAID_0412	-0.476129754998895
siRNAID_0413	0.141429013845302
siRNAID_0414	-3.45863968488705
siRNAID_0415	-3.27715432417458
siRNAID_0416	-1.0960680506257
siRNAID_0417	-0.0718990028348125
siRNAID_0418	-1.85438314333057
siRNAID_0419	0.381191722691581
siRNAID_0420	-0.13511533671476
siRNAID_0421	-0.291356752774827
siRNAID_0422	-2.20375477942112
siRNAID_0423	-0.433430938276233
siRNAID_0424	-0.655484866500988
siRNAID_0425	4.80398210222213
siRNAID_0426	0.0457642091381125
siRNAID_0427	1.83449409208361
siRNAID_0428	0.258586213392702
siRNAID_0429	0.856428622646238
siRNAID_0430	0.0112400903418385
siRNAID_0431	1.55890220658682
siRNAID_0432	-0.365986168537623
siRNAID_0433	0.834494648585769
siRNAID_0434	-0.202536336795632
siRNAID_0435	-0.226571704071995
siRNAID_0436	1.8642080689592
siRNAID_0437	-1.84064946199834
siRNAID_0438	-3.21936749211196
siRNAID_0439	-0.337609954294789
siRNAID_0440	0.263352684626662
siRNAID_0441	0.111991770737679
siRNAID_0442	2.40744012601785
siRNAID_0443	0.144855384154798
siRNAID_0444	0.197470947451671
siRNAID_0445	1.59039672096693
siRNAID_0446	0.67744343769834
siRNAID_0447	0.944141527754613
siRNAID_0448	-2.39711659235092
siRNAID_0449	1.70117096668811
siRNAID_0450	0.0798372751215104
siRNAID_0451	0.749101105819346
siRNAID_0452	-0.423101880328219
siRNAID_0453	4.46930493932718
siRNAID_0454	1.41371383586479
siRNAID_0455	-2.04894207625348
siRNAID_0456	-0.222957961178884
siRNAID_0457	0.484749319727706
siRNAID_0458	2.4553442638486
siRNAID_0459	0.232589837408427
siRNAID_0460	-0.293681678411116
siRNAID_0461	0.735214232478079
siRNAID_0462	-0.468865215832771
siRNAID_0463	-0.427162806624009
siRNAID_0464	0.114856242357297
siRNAID_0465	1.01628626291727
siRNAID_0466	-0.496725584095161
siRNAID_0467	0.571414013404489
siRNAID_0468	-0.0248781233833587
siRNAID_0469	0.068140126570169
siRNAID_0470	0.8221526044486
siRNAID_0471	0.248928951360564
siRNAID_0472	-0.331079059341209
siRNAID_0473	-0.104724489673482
siRNAID_0474	0.472111699886168
siRNAID_0475	1.12183368279443
siRNAID_0476	0.025258912133049
siRNAID_0477	-0.259255061184604
siRNAID_0478	1.58493806429271
siRNAID_0479	-0.407086812608036
siRNAID_0480	1.75728445286276
siRNAID_0481	-0.1523372534828
siRNAID_0482	0.373092361873287
siRNAID_0483	-0.78543866892436
siRNAID_0484	0.483035605905466
siRNAID_0485	-0.957693131775557
siRNAID_0486	1.54009821094663
siRNAID_0487	0.266682987019313
siRNAID_0488	1.64597011402604
siRNAID_0489	1.76576639096065
siRNAID_0490	-0.153314730448017
siRNAID_0491	-0.00772741620468132
siRNAID_0492	-0.165681363006339
siRNAID_0493	3.15597767988585
siRNAID_0494	0.215131411746206
siRNAID_0495	-1.57670066480501
siRNAID_0496	0.980071446931511
siRNAID_0497	-0.128585771681323
siRNAID_0498	-0.221729523961344
siRNAID_0499	0.145700641613518
siRNAID_0500	0.467322211241788
siRNAID_0501	-1.86751395761064
siRNAID_0502	-0.161224339857114
siRNAID_0503	-3.64311741679765
siRNAID_0504	1.70141663240432
siRNAID_0505	-1.04432347503289
siRNAID_0506	-0.57272424837325
siRNAID_0507	0.286105539568344
siRNAID_0508	0.547257833153568
siRNAID_0509	0.389848578387533
siRNAID_0510	1.42239060415183
siRNAID_0511	0.187503674155057
siRNAID_0512	1.00639857601254
siRNAID_0513	0.612339410190628
siRNAID_0514	-0.176476224949574
siRNAID_0515	0.356183012386893
siRNAID_0516	-2.9232351870604
siRNAID_0517	1.11902736757481
siRNAID_0518	-0.146343685679072
siRNAID_0519	-2.38134781934182
siRNAID_0520	-0.701801212735545
siRNAID_0521	-0.933113787601296
siRNAID_0522	0.985759350700143
siRNAID_0523	-2.98892697416753
siRNAID_0524	-0.338038650511043
siRNAID_0525	0.092850917517402
siRNAID_0526	-1.69744624284417
siRNAID_0527	1.2435017208411
siRNAID_0528	-0.582244320441959
siRNAID_0529	-0.712395129163538
siRNAID_0530	-1.22973652551732
siRNAID_0531	4.716929241326
siRNAID_0532	-1.30133105760093
siRNAID_0533	0.36584050994057
siRNAID_0534	-0.494432582505464
siRNAID_0535	-0.120442566051914
siRNAID_0536	-0.201880187045871
siRNAID_0537	1.83542622072559
siRNAID_0538	-0.834153288393885
siRNAID_0539	0.587255778280744
siRNAID_0540	2.05665279452002
siRNAID_0541	0.46741669385522
siRNAID_0542	-0.418985245320745
siRNAID_0543	-0.228774483073263
siRNAID_0544	0.835760752124954
siRNAID_0545	1.30549863197977
siRNAID_0546	0.14992957617708
siRNAID_0547	0.40716850761864
siRNAID_0548	0.406846116698732
siRNAID_0549	-0.142717003095258
siRNAID_0550	0.661712554384052
siRNAID_0551	3.02574884240564
siRNAID_0552	-0.543152148331091
siRNAID_0553	0.343725549154414
siRNAID_0554	-0.415063205248712
siRNAID_0555	-0.535997921446271
siRNAID_0556	0.378084427145617
siRNAID_0557	0.403788598139019
siRNAID_0558	-0.341341031813047
siRNAID_0559	0.25582601572382
siRNAID_0560	3.41962203051786
siRNAID_0561	-0.614182992368647
siRNAID_0562	0.764056617306658
siRNAID_0563	0.0625670311512601
siRNAID_0564	0.650017803849824
siRNAID_0565	-0.109263656881337
siRNAID_0566	0.284146453448423
siRNAID_0567	-2.59619817649518
siRNAID_0568	0.262882385896377
siRNAID_0569	1.67330313312496
siRNAID_0570	-0.155507541140658
siRNAID_0571	-0.288920050212099
siRNAID_0572	0.233873949369196
siRNAID_0573	-0.218403617594102
siRNAID_0574	0.738458242820856
siRNAID_0575	0.435176421027738
siRNAID_0576	-1.07322290236797
siRNAID_0577	0.480738146301348
siRNAID_0578	0.335321099201
siRNAID_0579	-1.20021381180192
siRNAID_0580	0.790719855349683
siRNAID_0581	-1.09715432021706
siRNAID_0582	1.02573014470795
siRNAID_0583	0.0228165235935419
siRNAID_0584	3.64022697966904
siRNAID_0585	-0.197975050594471
siRNAID_0586	0.125773983551594
siRNAID_0587	-0.351330693644136
siRNAID_0588	0.679977561568469
siRNAID_0589	2.96050743730218
siRNAID_0590	-0.0114470494864909
siRNAID_0591	0.132264012831118
siRNAID_0592	2.89352249500236
siRNAID_0593	0.398259891847325
siRNAID_0594	-0.563428349803231
siRNAID_0595	-0.596456091420048
siRNAID_0596	2.47557312790085
siRNAID_0597	0.605436894960162
siRNAID_0598	-0.487301034695892
siRNAID_0599	0.617789589888026
siRNAID_0600	1.09758154305587
siRNAID_0601	-0.736284958191725
siRNAID_0602	-0.778641867080238
siRNAID_0603	-0.172036201596373
siRNAID_0604	1.518301080469
siRNAID_0605	1.48041560891813
siRNAID_0606	0.961792923922294
siRNAID_0607	0.558536629556361
siRNAID_0608	-1.96765339933144
siRNAID_0609	-0.18085965084578
siRNAID_0610	1.86528339805951
siRNAID_0611	1.51253229348266
siRNAID_0612	-0.0540371696093448
siRNAID_0613	0.0780316842705825
siRNAID_0614	0.567582596489537
siRNAID_0615	1.76354437066374
siRNAID_0616	-0.902756333303079
siRNAID_0617	3.08673876928131
siRNAID_0618	2.53828614017161
siRNAID_0619	-0.65787623966132
siRNAID_0620	-5.0407180964527
siRNAID_0621	-1.36824785356789
siRNAID_0622	3.23063062492358
siRNAID_0623	-0.294581722992088
siRNAID_0624	0.471330128818915
siRNAID_0625	2.59490804274377
siRNAID_0626	-1.6826936959169
siRNAID_0627	-1.64644038397743
siRNAID_0628	0.791711801185083
siRNAID_0629	-0.645662200292545
siRNAID_0630	0.434809045985673
siRNAID_0631	-0.0135523985228987
siRNAID_0632	0.0144715795123771
siRNAID_0633	0.682839680760772
siRNAID_0634	-0.173989121479268
siRNAID_0635	-0.898107557451842
siRNAID_0636	-0.272700237422732
siRNAID_0637	0.0715243323182589
siRNAID_0638	-0.765725466863748
siRNAID_0639	0.55246220095282
siRNAID_0640	-0.598924718779726
siRNAID_0641	-1.13982885757232
siRNAID_0642	0.543248018566703
siRNAID_0643	1.18515473238393
siRNAID_0644	-0.844835008472193
siRNAID_0645	-0.097950795000665
siRNAID_0646	0.685558507778115
siRNAID_0647	-1.27073456518732
siRNAID_0648	0.656712499898
siRNAID_0649	0.143321054036746
siRNAID_0650	0.0637419695405475
siRNAID_0651	-2.14255245685617
siRNAID_0652	3.19833593426776
siRNAID_0653	1.35415451950883
siRNAID_0654	0.827834850964636
siRNAID_0655	-3.55296416676451
siRNAID_0656	-1.86995793777261
siRNAID_0657	1.99162245620974
siRNAID_0658	-0.335493976670993
siRNAID_0659	0.056886159653284
siRNAID_0660	-0.910165197349539
siRNAID_0661	-0.683719545324344
siRNAID_0662	1.84957991958511
siRNAID_0663	-0.47942238979231
siRNAID_0664	0.0465358768217072
siRNAID_0665	-0.392551837023977
siRNAID_0666	1.878601638922
siRNAID_0667	1.57136189407475
siRNAID_0668	0.143438963250723
siRNAID_0669	-0.11169032955614
siRNAID_0670	0.456583574717373
siRNAID_0671	0.684455909888815
siRNAID_0672	0.699396560377943
siRNAID_0673	-1.22714711823294
siRNAID_0674	0.380547425332324
siRNAID_0675	-0.0873398558162332
siRNAID_0676	1.11332611043579
siRNAID_0677	0.295870328319101
siRNAID_0678	0.35095016124698
siRNAID_0679	-0.757240103080164
siRNAID_0680	-0.264613327597639
siRNAID_0681	0.865520402072738
siRNAID_0682	-0.203448846784794
siRNAID_0683	0.515434192790334
siRNAID_0684	0.62232152703939
siRNAID_0685	3.93567776846128
siRNAID_0686	0.427140056731916
siRNAID_0687	-0.461019130181832
siRNAID_0688	-1.16967350729214
siRNAID_0689	0.63569919885059
siRNAID_0690	0.598538785847384
siRNAID_0691	0.601351154511186
siRNAID_0692	0.790816599573291
siRNAID_0693	0.978161638682006
siRNAID_0694	-0.865985742642371
siRNAID_0695	-0.148820581132814
siRNAID_0696	0.485655676359161
siRNAID_0697	-1.42372044889437
siRNAID_0698	-0.566541996845904
siRNAID_0699	0.865506840260622
siRNAID_0700	-0.67267508170077
siRNAID_0701	0.130599083551645
siRNAID_0702	-0.451239650110865
siRNAID_0703	0.467455996609125
siRNAID_0704	-0.324868831351069
siRNAID_0705	4.06866578732423
siRNAID_0706	-0.78802372188967
siRNAID_0707	-4.97946013489746
siRNAID_0708	0.417152662299549
siRNAID_0709	0.436485944374153
siRNAID_0710	1.11881415986335
siRNAID_0711	3.56424516250152
siRNAID_0712	-0.0791975930263928
siRNAID_0713	0.4276694101257
siRNAID_0714	-0.3459203688568
siRNAID_0715	1.25059529052114
siRNAID_0716	0.375541515414531
siRNAID_0717	-0.619389888482755
siRNAID_0718	1.46344955426899
siRNAID_0719	0.593666928736714
siRNAID_0720	0.138020580114335
siRNAID_0721	1.42636437595676
siRNAID_0722	1.46641964003495
siRNAID_0723	0.0283826951679057
siRNAID_0724	2.5976747067565
siRNAID_0725	-0.220639659864065
siRNAID_0726	0.190772250893472
siRNAID_0727	-0.646662585263854
siRNAID_0728	0.790949176797015
siRNAID_0729	1.05016332099992
siRNAID_0730	1.36346031420127
siRNAID_0731	1.25045680758092
siRNAID_0732	-1.1384816517457
siRNAID_0733	0.0928326181206457
siRNAID_0734	-0.77489021562898
siRNAID_0735	0.672200244400635
siRNAID_0736	0.261627257911175
siRNAID_0737	1.34059742032585
siRNAID_0738	-0.290189184573464
siRNAID_0739	0.714151312994978
siRNAID_0740	-0.26448360418331
siRNAID_0741	0.707668626225112
siRNAID_0742	3.59166238757997
siRNAID_0743	-0.756023416010089
siRNAID_0744	-2.43658522715232
siRNAID_0745	-0.310957108546635
siRNAID_0746	-0.55901517587559
siRNAID_0747	0.266444511981745
siRNAID_0748	0.533981604243395
siRNAID_0749	0.607249523444449
siRNAID_0750	0.719857842238869
siRNAID_0751	-0.603411960270392
siRNAID_0752	0.0260746690028767
siRNAID_0753	0.21596009386599
siRNAID_0754	1.92697197071643
siRNAID_0755	0.307965008842682
siRNAID_0756	-1.82272838434749
siRNAID_0757	-0.150002417448483
siRNAID_0758	0.135886124256699
siRNAID_0759	0.852435111493308
siRNAID_0760	1.20607996069499
siRNAID_0761	1.47601166064264
siRNAID_0762	0.865194774196004
siRNAID_0763	-0.516601700150873
siRNAID_0764	0.64897674441534
siRNAID_0765	-0.0774977572809045
siRNAID_0766	0.69009520694027
siRNAID_0767	1.03940188843872
siRNAID_0768	0.0273504229467265
siRNAID_0769	-0.842106797887509
siRNAID_0770	1.00263196359634
siRNAID_0771	0.963434863845359
siRNAID_0772	-1.12749290400767
siRNAID_0773	0.739332866685853
siRNAID_0774	2.17302423795147
siRNAID_0775	3.7927744284507
siRNAID_0776	-2.57467536383216
siRNAID_0777	-0.209449584498182
siRNAID_0778	2.3377931559413
siRNAID_0779	0.187851372074136
siRNAID_0780	1.11032527834339
siRNAID_0781	2.0457510665957
siRNAID_0782	-0.529438274517059
siRNAID_0783	-1.02319453319442
siRNAID_0784	1.71134831159124
siRNAID_0785	-4.52526125297458
siRNAID_0786	1.04983971196886
siRNAID_0787	0.16138138132531
siRNAID_0788	-1.05717090899127
siRNAID_0789	-0.0431633020123837
siRNAID_0790	-0.277505338330114
siRNAID_0791	0.289249529004087
siRNAID_0792	-0.22139666179924
siRNAID_0793	0.71284539667997
siRNAID_0794	-0.550880221219569
siRNAID_0795	0.778914454537936
siRNAID_0796	1.23136503132519
siRNAID_0797	0.561234309371238
siRNAID_0798	-1.74311236774491
siRNAID_0799	0.573238069600429
